date,open,high,low,close,volume,openint,etf_close,etf_vol,MA7,MA21,RSI,MACD,Target
2013-11-14,38.123,38.948,37.817,38.54,12547,0,141.35,20118.0,37.536142857142856,37.73433333333333,56.39076576576577,0.11364046054797683,38.457
2013-11-15,38.91,38.938,38.309,38.457,11625,0,140.66,21409.0,37.59442857142857,37.75419047619047,57.831673162985425,0.17031051126732422,37.103
2013-11-18,38.661,38.679,36.935,37.103,10915,0,137.86,43295.0,37.629000000000005,37.70866666666667,46.52908067542214,0.10475786711561597,37.9
2013-11-19,38.632,38.632,37.343,37.9,15455,0,138.57,110129.0,37.68442857142857,37.718809523809526,48.38203332528374,0.11578348361081936,37.019
2013-11-20,38.031,38.031,37.019,37.019,12466,0,136.17,30888.0,37.702999999999996,37.66004761904762,44.44321206743566,0.05282311495480485,37.048
2013-11-21,37.103,37.984,36.75,37.048,12527,0,136.13,34410.0,37.72828571428572,37.61947619047619,46.23138602520046,0.005206608287501524,37.343
2013-11-22,37.112,37.761,36.731,37.343,12713,0,135.23,36803.0,37.629999999999995,37.577952380952375,47.72246352600513,-0.008626342614654448,37.205
2013-11-25,37.483,38.031,37.205,37.205,13982,0,135.25,72829.0,37.43928571428571,37.55761904761905,50.0,-0.030374365770313716,36.841
2013-11-26,37.315,37.512,36.805,36.841,10029,0,134.26,24109.0,37.20842857142857,37.53233333333334,42.53399258343636,-0.07610430566981563,36.629
2013-11-27,37.12,37.372,36.481,36.629,13718,0,132.14,71425.0,37.14071428571429,37.483333333333334,48.36941242620186,-0.1279770015378574,36.851
2013-11-29,36.825,37.084,36.37,36.851,9126,0,133.48,12679.0,36.990857142857145,37.42061904761905,45.056095736724,-0.1494501734967244,36.407
2013-12-02,36.676,36.721,36.232,36.407,10568,0,131.02,33496.0,36.90342857142857,37.343761904761905,46.29572702121114,-0.19998955125939943,36.927
2013-12-03,36.407,37.048,36.174,36.927,22822,0,132.73,37878.0,36.88614285714285,37.306666666666665,50.39954337899542,-0.19582536516167437,36.945
2013-12-04,36.463,37.048,36.434,36.945,2904,0,134.05,23225.0,36.82928571428572,37.2682380952381,40.74326628025916,-0.18889530066731197,36.851
2013-12-05,37.038,37.112,36.453,36.851,9545,0,133.14,35721.0,36.77871428571429,37.251380952380956,34.50742982938915,-0.18881168545757276,37.391
2013-12-06,37.334,37.521,37.334,37.391,1496,0,132.82,35831.0,36.85728571428571,37.22004761904762,40.97833446174679,-0.14351755176951286,37.752
2013-12-09,37.474,38.075,36.927,37.752,43559,0,134.4,30565.0,37.01771428571429,37.262476190476185,56.60223804679551,-0.07759744643819033,38.807
2013-12-10,37.752,38.807,37.752,38.807,38170,0,135.87,59593.0,37.29714285714285,37.32414285714286,58.76667311038082,0.0590932052765325,38.354
2013-12-11,38.614,38.754,37.474,38.354,23451,0,135.26,30028.0,37.57528571428571,37.393904761904764,64.06743940990509,0.12937684174502806,38.095
2013-12-12,38.085,38.632,37.742,38.095,16356,0,132.95,34250.0,37.74214285714286,37.45219047619048,60.52261306532655,0.16230702026883392,38.059
2013-12-13,38.382,38.447,38.059,38.059,41919,0,132.94,65947.0,37.90128571428572,37.45352380952381,57.591178965224664,0.18338557016333823,38.161
2013-12-16,38.161,38.503,38.021,38.161,8893,0,132.94,67504.0,38.08842857142857,37.43547619047619,60.213675213675195,0.20594699164578145,38.132
2013-12-17,38.04,38.605,37.929,38.132,26867,0,131.83,53557.0,38.19428571428572,37.42,64.85615650172599,0.2189629544409044,38.754
2013-12-18,38.319,39.189,38.319,38.754,9645,0,130.78,59662.0,38.337428571428575,37.498619047619044,72.34490010515236,0.2762835753836157,39.055
2013-12-19,39.008,39.956,38.876,39.055,31308,0,128.81,77467.0,38.37285714285714,37.553619047619044,72.79685560612319,0.3420557590238218,37.51
2013-12-20,39.216,39.642,37.51,37.51,321163,0,130.24,42940.0,38.25228571428572,37.577,59.29233361415331,0.26644073755647923,38.126
2013-12-23,37.946,38.438,37.556,38.126,77102,0,129.76,89974.0,38.25671428571429,37.62833333333333,59.940308406566025,0.2533014388278616,37.897
2013-12-24,38.267,38.267,37.897,37.897,7439,0,130.32,30532.0,38.23357142857143,37.654714285714284,57.625760974046734,0.22185268411082149,37.954
2013-12-26,37.946,38.229,37.86,37.954,19043,0,132.45,30885.0,38.204,37.69038095238095,58.8879935535858,0.19923211920018957,37.946
2013-12-27,37.954,38.077,37.936,37.946,4514,0,134.48,52221.0,38.177428571428564,37.742999999999995,54.89159175039659,0.1786008262451375,38.381
2013-12-30,38.097,38.524,37.832,38.381,13741,0,132.82,58560.0,38.124142857142864,37.826428571428565,55.47242039324861,0.1951022254826853,38.182
2013-12-31,38.41,38.41,38.172,38.182,3977,0,133.89,60551.0,37.99942857142857,37.88980952380952,43.61071355551014,0.18993264111914243,38.276
2014-01-02,37.974,38.771,37.974,38.276,14283,0,137.02,60956.0,38.10885714285714,37.978809523809524,49.13945278022953,0.19121649791557616,38.438
2014-01-03,38.627,38.866,38.276,38.438,14852,0,137.91,30028.0,38.15342857142857,38.050761904761906,53.86696730552426,0.2029663401587598,38.866
2014-01-06,38.599,39.529,38.163,38.866,12448,0,138.52,78100.0,38.29185714285715,38.14223809523809,58.35922933499068,0.24400150043294389,39.671
2014-01-07,39.301,39.765,38.163,39.671,46351,0,137.98,92473.0,38.537142857142854,38.2765238095238,63.652802893309186,0.33758743511576483,40.06
2014-01-08,39.461,40.516,39.461,40.06,17450,0,138.29,39250.0,38.83914285714286,38.403619047619046,66.36672325976232,0.4380939373873147,41.966
2014-01-09,39.832,42.392,39.823,41.966,46636,0,138.36,11863.0,39.351285714285716,38.604285714285716,72.3863953164204,0.6638914085415166,43.615
2014-01-10,42.315,43.615,41.879,43.615,64639,0,140.24,22129.0,40.127428571428574,38.833238095238094,76.75428303215207,0.9647767046476119,42.724
2014-01-13,43.748,43.748,42.696,42.724,36917,0,140.78,54971.0,40.76285714285715,39.04133333333333,83.13421453990844,1.1184415183529879,42.96
2014-01-14,42.8,43.283,42.572,42.96,28472,0,139.38,28846.0,41.40885714285714,39.272999999999996,82.27831196581192,1.2449146172007488,42.676
2014-01-15,42.82,43.084,42.572,42.676,20768,0,139.38,53697.0,41.95314285714286,39.49285714285715,81.67837730346012,1.3071608955891634,42.325
2014-01-16,42.572,42.705,42.135,42.325,19767,0,139.45,15753.0,42.33228571428572,39.69114285714286,77.88694653566414,1.3130329268554206,42.629
2014-01-17,42.553,42.885,42.231,42.629,27027,0,141.68,37599.0,42.69928571428572,39.90528571428571,78.79011434894872,1.3269208952052765,42.231
2014-01-21,41.956,42.941,41.956,42.231,18067,0,141.75,30264.0,42.737142857142864,40.07085714285714,73.7771739130435,1.2909308886964155,41.804
2014-01-22,42.429,42.429,41.386,41.804,24678,0,142.05,38320.0,42.47842857142857,40.2017619047619,71.75636713118693,1.213959448967863,41.008
2014-01-23,41.775,41.775,40.391,41.008,16147,0,142.13,66205.0,42.23328571428572,40.36833333333333,65.13405716818082,1.0763213187079685,40.439
2014-01-24,40.373,40.637,39.321,40.439,15338,0,139.23,90269.0,41.87314285714286,40.478476190476194,60.60638185094878,0.9108290933623735,39.775
2014-01-27,40.295,40.723,39.386,39.775,18755,0,137.64,60125.0,41.45871428571429,40.567904761904764,54.7005895128762,0.717821462754145,39.49
2014-01-28,39.471,39.736,38.438,39.49,18111,0,137.69,61319.0,41.053714285714285,40.64104761904762,49.010820854738235,0.5356893138416723,39.984
